Country,City,Location/Site,Sampling_date,Trap_type,Green_level,Green_area_coverage,Blue_area_coverage,Temperature_2m,Relative_humidity,Wind_speed_10m,Mosquito_species,Mosquito_abundance,Biodiversity_index
Spain,Barcelona,8,2025-09-11,Light_CO2,3,66.88,15.38,25.34,85.87,4.31,Anopheles gambiae,17,1.67
Spain,Barcelona,6,2025-04-14,Light_CO2,4,97.72,18.77,24.29,76.33,2.3,Culex pipiens,44,1.48
Netherlands,Nijmegen,5,2025-08-12,HumanOdor_CO2,4,100.0,7.91,19.48,77.83,6.19,Aedes aegypti,50,1.09
France,Montpellier,1,2026-01-09,HumanOdor_CO2,1,25.77,41.14,22.68,87.23,0.68,Culex pipiens,5,0.52
Netherlands,Nijmegen,3,2026-01-09,HumanOdor_CO2,4,96.11,0.16,25.19,87.15,5.14,Anopheles gambiae,19,0.76
Netherlands,Utrecht,2,2025-05-14,HumanOdor_CO2,1,29.98,42.65,24.04,75.44,1.36,Anopheles gambiae,1,0.71
France,Montpellier,9,2025-12-10,HumanOdor_CO2,4,92.86,16.14,19.71,82.15,5.83,Culex pipiens,53,2.21
France,Montpellier,7,2026-01-09,Light_CO2,3,76.92,19.01,19.58,82.48,2.27,Aedes albopictus,25,1.52
France,Montpellier,5,2025-06-13,Light_CO2,2,57.07,28.25,27.48,70.78,4.25,Culex pipiens,9,2.36
France,Montpellier,7,2025-07-13,Light_CO2,3,76.92,19.01,22.92,76.58,7.93,Culex quinquefasciatus,18,0.63
Netherlands,Utrecht,9,2025-03-15,Light_CO2,4,100.0,14.24,17.33,90.64,1.58,Culex pipiens,44,1.05
France,Montpellier,3,2025-08-12,Light_CO2,1,28.87,38.01,26.91,75.44,5.31,Aedes aegypti,6,0.63
Netherlands,Utrecht,9,2025-08-12,HumanOdor_CO2,4,100.0,14.24,22.2,71.02,5.86,Culex pipiens,19,2.19
Netherlands,Nijmegen,9,2025-07-13,Light_CO2,2,55.84,34.12,22.7,74.32,5.93,Aedes albopictus,21,1.22
Netherlands,Nijmegen,9,2025-06-13,Light_CO2,2,55.84,34.12,23.68,65.3,6.03,Culex pipiens,13,2.49
Spain,Barcelona,7,2025-08-12,HumanOdor_CO2,3,70.08,19.22,24.53,106.41,5.31,Anopheles gambiae,18,2.25
Spain,Barcelona,9,2026-01-09,HumanOdor_CO2,1,22.5,47.58,25.1,77.16,3.93,Culex quinquefasciatus,1,2.44
Spain,Barcelona,8,2026-01-09,HumanOdor_CO2,3,66.88,15.38,25.93,74.94,1.35,Aedes albopictus,31,0.88
France,Montpellier,8,2025-05-14,Light_CO2,1,21.5,47.17,23.93,74.45,2.38,Culex pipiens,1,1.37
Spain,Barcelona,3,2026-02-08,Light_CO2,4,94.45,16.13,30.17,86.19,0.07,Anopheles gambiae,33,1.05
France,Montpellier,1,2025-03-15,Light_CO2,1,25.77,41.14,27.23,69.32,7.72,Aedes albopictus,4,1.65
Netherlands,Utrecht,6,2025-05-14,HumanOdor_CO2,3,70.8,17.25,21.35,79.74,7.1,Culex pipiens,16,0.88
Netherlands,Nijmegen,9,2025-11-10,Light_CO2,2,55.84,34.12,22.95,73.95,3.21,Culex pipiens,8,0.8
Netherlands,Utrecht,7,2025-12-10,Light_CO2,4,99.0,14.24,20.55,85.26,6.19,Aedes albopictus,45,2.03
Spain,Barcelona,4,2025-12-10,HumanOdor_CO2,1,25.66,55.74,24.27,75.55,0.96,Culex quinquefasciatus,8,0.53
Netherlands,Nijmegen,8,2025-09-11,Light_CO2,1,23.65,38.02,28.85,69.38,7.05,Culex quinquefasciatus,9,1.32
France,Montpellier,2,2026-02-08,HumanOdor_CO2,2,51.25,33.14,25.75,80.56,3.3,Culex pipiens,16,0.53
France,Montpellier,3,2025-07-13,Light_CO2,1,28.87,38.01,23.61,77.49,6.92,Culex pipiens,2,2.34
France,Montpellier,4,2025-12-10,HumanOdor_CO2,1,23.84,28.58,20.34,74.25,6.94,Culex quinquefasciatus,11,2.38
Netherlands,Utrecht,6,2025-04-14,HumanOdor_CO2,3,70.8,17.25,23.45,91.29,0.13,Culex quinquefasciatus,13,1.57
Netherlands,Utrecht,4,2025-12-10,Light_CO2,1,17.0,53.86,27.82,70.54,3.34,Culex pipiens,0,1.74
Netherlands,Nijmegen,4,2025-07-13,Light_CO2,3,77.09,28.93,22.17,72.4,5.04,Aedes aegypti,19,0.88
Spain,Barcelona,6,2025-08-12,Light_CO2,4,97.72,18.77,21.88,88.32,3.11,Aedes aegypti,36,1.89
Netherlands,Nijmegen,7,2025-10-11,Light_CO2,2,43.07,39.13,19.67,62.78,6.82,Anopheles gambiae,5,0.96
France,Montpellier,6,2025-09-11,HumanOdor_CO2,2,46.18,29.24,30.32,74.07,7.13,Aedes aegypti,12,0.73
Spain,Barcelona,8,2025-06-13,HumanOdor_CO2,3,66.88,15.38,27.09,65.71,7.06,Anopheles gambiae,17,1.87
Spain,Barcelona,4,2025-05-14,Light_CO2,1,25.66,55.74,22.4,89.14,4.22,Culex pipiens,5,2.21
Spain,Barcelona,6,2025-08-12,Light_CO2,4,97.72,18.77,21.88,88.32,3.11,Anopheles gambiae,35,1.89
Netherlands,Utrecht,3,2025-08-12,HumanOdor_CO2,3,81.2,25.86,21.59,81.11,5.57,Aedes aegypti,18,1.86
Spain,Barcelona,7,2026-02-08,Light_CO2,3,70.08,19.22,22.18,88.84,7.78,Culex pipiens,26,2.27
Netherlands,Nijmegen,7,2025-11-10,HumanOdor_CO2,2,43.07,39.13,22.14,78.05,5.82,Culex pipiens,6,2.38
Netherlands,Utrecht,5,2026-01-09,Light_CO2,3,68.72,23.91,28.59,79.26,6.52,Culex pipiens,16,1.86
Netherlands,Nijmegen,3,2025-09-11,HumanOdor_CO2,4,96.11,0.16,24.6,92.54,3.09,Anopheles gambiae,39,2.3
Netherlands,Nijmegen,3,2025-11-10,HumanOdor_CO2,4,96.11,0.16,24.61,78.46,0.04,Culex quinquefasciatus,32,1.99
Netherlands,Nijmegen,9,2025-09-11,HumanOdor_CO2,2,55.84,34.12,24.27,85.15,2.9,Anopheles gambiae,9,1.57
France,Montpellier,9,2026-01-09,HumanOdor_CO2,4,92.86,16.14,23.98,84.56,5.71,Culex pipiens,35,0.98
Netherlands,Nijmegen,1,2025-10-11,HumanOdor_CO2,4,100.0,0.0,21.01,77.77,7.42,Aedes albopictus,48,2.23
Netherlands,Nijmegen,1,2025-06-13,Light_CO2,4,100.0,0.0,23.94,90.04,6.01,Anopheles gambiae,32,1.23
France,Montpellier,4,2025-04-14,HumanOdor_CO2,1,23.84,28.58,24.74,88.46,5.52,Aedes aegypti,4,2.27
Netherlands,Nijmegen,3,2025-11-10,HumanOdor_CO2,4,96.11,0.16,24.61,78.46,0.04,Culex pipiens,36,1.99
France,Montpellier,5,2025-11-10,Light_CO2,2,57.07,28.25,25.43,70.1,0.85,Culex quinquefasciatus,8,1.69
France,Montpellier,5,2025-03-15,HumanOdor_CO2,2,57.07,28.25,19.14,86.45,0.4,Aedes aegypti,4,2.16
France,Montpellier,5,2025-07-13,Light_CO2,2,57.07,28.25,25.6,70.75,6.55,Culex quinquefasciatus,12,1.63
France,Montpellier,8,2025-12-10,HumanOdor_CO2,1,21.5,47.17,22.02,80.06,6.25,Aedes albopictus,4,0.85
Netherlands,Nijmegen,4,2025-08-12,Light_CO2,3,77.09,28.93,20.37,97.68,3.26,Aedes aegypti,24,1.11
France,Montpellier,5,2025-05-14,HumanOdor_CO2,2,57.07,28.25,22.74,73.58,4.23,Aedes albopictus,13,1.16
Netherlands,Nijmegen,5,2025-10-11,HumanOdor_CO2,4,100.0,7.91,18.95,85.38,0.57,Aedes aegypti,52,1.17
Netherlands,Utrecht,3,2025-12-10,Light_CO2,3,81.2,25.86,25.48,75.25,3.89,Anopheles gambiae,10,1.14
Netherlands,Nijmegen,4,2025-05-14,Light_CO2,3,77.09,28.93,26.92,95.83,5.05,Aedes albopictus,15,0.57
France,Montpellier,7,2025-12-10,HumanOdor_CO2,3,76.92,19.01,22.39,79.87,1.02,Culex pipiens,13,0.9
Netherlands,Utrecht,5,2025-12-10,HumanOdor_CO2,3,68.72,23.91,23.97,75.08,3.88,Culex pipiens,10,1.2
Spain,Barcelona,4,2025-10-11,HumanOdor_CO2,1,25.66,55.74,26.02,84.23,2.37,Culex quinquefasciatus,3,1.98
Spain,Barcelona,6,2026-02-08,HumanOdor_CO2,4,97.72,18.77,25.0,73.63,1.63,Culex quinquefasciatus,44,1.44
Netherlands,Nijmegen,2,2025-08-12,Light_CO2,3,70.36,27.8,28.85,80.41,7.3,Aedes aegypti,30,1.76
Netherlands,Nijmegen,1,2026-02-08,HumanOdor_CO2,4,100.0,0.0,23.74,71.29,4.91,Aedes aegypti,44,0.74
France,Montpellier,1,2025-11-10,Light_CO2,1,25.77,41.14,20.97,89.79,1.45,Culex quinquefasciatus,2,2.47
Netherlands,Utrecht,7,2025-06-13,Light_CO2,4,99.0,14.24,21.14,97.12,1.79,Anopheles gambiae,24,0.88
Spain,Barcelona,5,2025-06-13,Light_CO2,1,22.9,29.84,24.22,61.78,6.58,Anopheles gambiae,2,1.97
France,Montpellier,6,2025-11-10,HumanOdor_CO2,2,46.18,29.24,25.85,66.78,6.81,Culex quinquefasciatus,5,2.44
Spain,Barcelona,8,2025-03-15,Light_CO2,3,66.88,15.38,19.76,88.76,2.69,Culex quinquefasciatus,25,0.88
France,Montpellier,8,2025-03-15,HumanOdor_CO2,1,21.5,47.17,26.58,89.63,0.43,Anopheles gambiae,6,1.3
France,Montpellier,6,2025-08-12,HumanOdor_CO2,2,46.18,29.24,24.41,78.19,4.28,Aedes albopictus,15,1.49
France,Montpellier,8,2026-01-09,Light_CO2,1,21.5,47.17,20.89,89.42,6.55,Anopheles gambiae,0,0.9
Netherlands,Utrecht,1,2025-11-10,Light_CO2,1,28.09,34.84,27.11,80.62,3.12,Culex pipiens,1,1.53
Netherlands,Nijmegen,5,2026-02-08,Light_CO2,4,100.0,7.91,21.82,82.64,5.96,Culex quinquefasciatus,30,0.62
France,Montpellier,5,2026-02-08,Light_CO2,2,57.07,28.25,26.78,88.43,3.84,Culex pipiens,6,0.93
Netherlands,Nijmegen,8,2026-01-09,HumanOdor_CO2,1,23.65,38.02,25.81,75.62,7.19,Aedes albopictus,3,1.23
Spain,Barcelona,7,2025-03-15,Light_CO2,3,70.08,19.22,23.3,76.31,4.88,Aedes aegypti,20,0.5
Netherlands,Nijmegen,6,2025-03-15,Light_CO2,1,19.0,28.52,30.01,79.47,6.08,Aedes albopictus,6,1.62
Netherlands,Nijmegen,2,2025-04-14,HumanOdor_CO2,3,70.36,27.8,25.84,77.85,3.72,Culex quinquefasciatus,11,1.47
France,Montpellier,3,2025-03-15,Light_CO2,1,28.87,38.01,23.54,81.93,3.42,Anopheles gambiae,6,2.17
France,Montpellier,7,2026-01-09,Light_CO2,3,76.92,19.01,19.58,82.48,2.27,Culex quinquefasciatus,17,1.52
Spain,Barcelona,7,2025-05-14,Light_CO2,3,70.08,19.22,27.63,80.7,2.76,Aedes aegypti,17,0.77
France,Montpellier,7,2026-02-08,Light_CO2,3,76.92,19.01,24.01,90.2,5.09,Culex quinquefasciatus,17,1.76
Spain,Barcelona,3,2025-10-11,Light_CO2,4,94.45,16.13,23.61,80.27,3.66,Aedes aegypti,44,0.79
Netherlands,Utrecht,9,2025-05-14,Light_CO2,4,100.0,14.24,24.09,82.05,7.82,Aedes aegypti,52,1.41
France,Montpellier,8,2025-05-14,Light_CO2,1,21.5,47.17,23.93,74.45,2.38,Aedes aegypti,6,1.37
Netherlands,Utrecht,5,2025-10-11,HumanOdor_CO2,3,68.72,23.91,28.97,84.54,7.06,Anopheles gambiae,21,1.01
Netherlands,Nijmegen,4,2025-10-11,HumanOdor_CO2,3,77.09,28.93,26.75,91.02,2.18,Anopheles gambiae,23,0.59
Spain,Barcelona,8,2025-11-10,HumanOdor_CO2,3,66.88,15.38,22.03,81.15,0.4,Culex pipiens,22,1.58
Netherlands,Utrecht,6,2026-02-08,HumanOdor_CO2,3,70.8,17.25,23.4,78.47,5.34,Aedes aegypti,21,0.96
France,Montpellier,7,2025-11-10,HumanOdor_CO2,3,76.92,19.01,19.21,101.49,7.12,Culex pipiens,20,2.36
Netherlands,Utrecht,4,2026-02-08,HumanOdor_CO2,1,17.0,53.86,21.38,71.65,5.02,Culex pipiens,2,1.27
Netherlands,Nijmegen,1,2025-05-14,Light_CO2,4,100.0,0.0,21.82,83.75,1.27,Culex pipiens,42,1.48
Netherlands,Utrecht,9,2025-11-10,HumanOdor_CO2,4,100.0,14.24,26.62,88.8,7.77,Aedes albopictus,36,2.4
France,Montpellier,3,2025-08-12,Light_CO2,1,28.87,38.01,26.91,75.44,5.31,Culex pipiens,1,0.63
Netherlands,Utrecht,4,2025-08-12,HumanOdor_CO2,1,17.0,53.86,30.62,65.87,4.16,Aedes aegypti,6,1.49
France,Montpellier,9,2025-09-11,Light_CO2,4,92.86,16.14,25.8,92.78,5.9,Aedes aegypti,45,1.71
Netherlands,Nijmegen,4,2025-03-15,HumanOdor_CO2,3,77.09,28.93,24.38,69.4,7.84,Aedes albopictus,34,1.89
Netherlands,Nijmegen,8,2025-03-15,Light_CO2,1,23.65,38.02,26.6,82.92,7.92,Anopheles gambiae,4,1.46
Spain,Barcelona,3,2026-01-09,HumanOdor_CO2,4,94.45,16.13,26.23,93.46,4.97,Aedes aegypti,60,0.83
France,Montpellier,9,2025-11-10,Light_CO2,4,92.86,16.14,22.88,92.96,7.88,Culex pipiens,23,2.34
Netherlands,Utrecht,1,2026-02-08,Light_CO2,1,28.09,34.84,24.29,74.64,2.95,Aedes aegypti,6,1.67
Netherlands,Nijmegen,2,2025-09-11,Light_CO2,3,70.36,27.8,22.58,83.97,0.46,Culex pipiens,20,1.71
Spain,Barcelona,4,2025-06-13,Light_CO2,1,25.66,55.74,27.74,83.78,6.65,Aedes aegypti,1,1.0
Spain,Barcelona,1,2026-02-08,HumanOdor_CO2,1,24.35,42.69,24.67,74.0,3.69,Culex pipiens,2,0.59
Netherlands,Nijmegen,1,2026-01-09,HumanOdor_CO2,4,100.0,0.0,20.93,82.27,7.23,Anopheles gambiae,23,2.46
Spain,Barcelona,4,2025-05-14,Light_CO2,1,25.66,55.74,22.4,89.14,4.22,Aedes albopictus,2,2.21
Netherlands,Utrecht,7,2025-03-15,Light_CO2,4,99.0,14.24,23.41,82.56,7.44,Aedes aegypti,41,0.75
Netherlands,Utrecht,9,2025-08-12,HumanOdor_CO2,4,100.0,14.24,22.2,71.02,5.86,Aedes albopictus,53,2.19
France,Montpellier,7,2025-03-15,HumanOdor_CO2,3,76.92,19.01,19.07,77.2,3.1,Culex pipiens,11,2.1
France,Montpellier,4,2025-08-12,HumanOdor_CO2,1,23.84,28.58,23.95,85.81,2.12,Anopheles gambiae,1,1.04
Spain,Barcelona,4,2025-10-11,HumanOdor_CO2,1,25.66,55.74,26.02,84.23,2.37,Aedes aegypti,3,1.98
Netherlands,Nijmegen,4,2025-05-14,Light_CO2,3,77.09,28.93,26.92,95.83,5.05,Aedes aegypti,34,0.57
Spain,Barcelona,4,2025-08-12,Light_CO2,1,25.66,55.74,21.41,84.91,2.7,Culex pipiens,9,1.76
Spain,Barcelona,8,2025-10-11,HumanOdor_CO2,3,66.88,15.38,25.15,60.67,7.52,Culex pipiens,20,0.74
France,Montpellier,1,2026-02-08,Light_CO2,1,25.77,41.14,22.53,80.48,7.98,Aedes aegypti,2,2.46
Spain,Barcelona,8,2026-01-09,HumanOdor_CO2,3,66.88,15.38,25.93,74.94,1.35,Culex pipiens,19,0.88
Spain,Barcelona,8,2025-04-14,Light_CO2,3,66.88,15.38,24.59,88.46,0.08,Aedes aegypti,19,0.53
Netherlands,Utrecht,2,2026-02-08,Light_CO2,1,29.98,42.65,25.84,81.01,1.72,Aedes aegypti,5,1.39
France,Montpellier,6,2025-12-10,HumanOdor_CO2,2,46.18,29.24,22.41,74.4,4.99,Anopheles gambiae,9,1.68
Netherlands,Nijmegen,3,2025-12-10,HumanOdor_CO2,4,96.11,0.16,22.5,96.56,2.15,Culex pipiens,44,1.53
France,Montpellier,1,2025-04-14,Light_CO2,1,25.77,41.14,25.71,75.84,6.26,Culex quinquefasciatus,3,0.94
Netherlands,Nijmegen,4,2025-08-12,Light_CO2,3,77.09,28.93,20.37,97.68,3.26,Aedes albopictus,19,1.11
Netherlands,Utrecht,9,2025-11-10,HumanOdor_CO2,4,100.0,14.24,26.62,88.8,7.77,Anopheles gambiae,34,2.4
France,Montpellier,5,2025-10-11,HumanOdor_CO2,2,57.07,28.25,22.4,84.79,0.77,Anopheles gambiae,11,1.56
Netherlands,Nijmegen,9,2025-10-11,HumanOdor_CO2,2,55.84,34.12,27.95,78.78,2.52,Aedes albopictus,18,2.15
Netherlands,Utrecht,9,2025-09-11,HumanOdor_CO2,4,100.0,14.24,26.36,76.36,1.08,Aedes aegypti,51,1.22
Netherlands,Utrecht,2,2025-07-13,HumanOdor_CO2,1,29.98,42.65,27.3,69.73,4.72,Culex pipiens,6,2.34
Spain,Barcelona,4,2025-03-15,Light_CO2,1,25.66,55.74,22.49,77.48,7.33,Aedes aegypti,1,1.52
Netherlands,Nijmegen,7,2026-01-09,Light_CO2,2,43.07,39.13,30.9,75.15,6.52,Anopheles gambiae,8,1.74
Spain,Barcelona,9,2025-09-11,Light_CO2,1,22.5,47.58,23.73,84.42,6.48,Aedes albopictus,0,1.07
Netherlands,Utrecht,7,2025-07-13,Light_CO2,4,99.0,14.24,22.12,74.58,5.48,Aedes albopictus,65,1.7
France,Montpellier,9,2025-08-12,HumanOdor_CO2,4,92.86,16.14,25.92,85.42,1.27,Aedes aegypti,47,1.96
Spain,Barcelona,6,2025-06-13,HumanOdor_CO2,4,97.72,18.77,23.63,70.28,1.95,Anopheles gambiae,25,2.01
Netherlands,Utrecht,2,2025-07-13,HumanOdor_CO2,1,29.98,42.65,27.3,69.73,4.72,Culex quinquefasciatus,2,2.34
Spain,Barcelona,8,2025-06-13,HumanOdor_CO2,3,66.88,15.38,27.09,65.71,7.06,Aedes aegypti,16,1.87
Netherlands,Nijmegen,3,2025-05-14,Light_CO2,4,96.11,0.16,25.96,65.1,6.09,Anopheles gambiae,44,2.17
Netherlands,Nijmegen,4,2026-01-09,HumanOdor_CO2,3,77.09,28.93,19.27,91.39,5.75,Culex quinquefasciatus,13,1.14
Netherlands,Utrecht,6,2025-08-12,HumanOdor_CO2,3,70.8,17.25,26.87,72.82,6.45,Culex quinquefasciatus,17,1.59
Netherlands,Utrecht,1,2025-04-14,HumanOdor_CO2,1,28.09,34.84,30.56,73.21,5.72,Culex pipiens,2,0.92
France,Montpellier,2,2025-11-10,Light_CO2,2,51.25,33.14,29.33,69.99,7.14,Anopheles gambiae,10,1.64
France,Montpellier,8,2025-11-10,Light_CO2,1,21.5,47.17,20.91,82.71,2.21,Aedes aegypti,6,0.85
Netherlands,Nijmegen,8,2025-06-13,HumanOdor_CO2,1,23.65,38.02,25.01,75.95,3.54,Culex quinquefasciatus,3,1.71
Spain,Barcelona,9,2025-04-14,Light_CO2,1,22.5,47.58,25.09,64.26,0.79,Anopheles gambiae,3,1.13
Netherlands,Utrecht,3,2025-11-10,Light_CO2,3,81.2,25.86,24.5,95.74,4.6,Culex quinquefasciatus,14,1.48
France,Montpellier,7,2025-12-10,HumanOdor_CO2,3,76.92,19.01,22.39,79.87,1.02,Aedes aegypti,28,0.9
Netherlands,Utrecht,8,2025-09-11,Light_CO2,1,29.37,29.21,23.36,76.11,2.03,Culex pipiens,5,0.95
Netherlands,Utrecht,9,2025-05-14,Light_CO2,4,100.0,14.24,24.09,82.05,7.82,Aedes albopictus,34,1.41
Netherlands,Nijmegen,9,2025-05-14,HumanOdor_CO2,2,55.84,34.12,24.55,66.0,1.73,Aedes aegypti,19,0.61
Spain,Barcelona,2,2025-07-13,HumanOdor_CO2,3,78.39,14.41,29.15,83.4,5.73,Anopheles gambiae,14,2.32
Netherlands,Utrecht,5,2025-12-10,HumanOdor_CO2,3,68.72,23.91,23.97,75.08,3.88,Anopheles gambiae,18,1.2
Spain,Barcelona,8,2025-10-11,HumanOdor_CO2,3,66.88,15.38,25.15,60.67,7.52,Anopheles gambiae,16,0.74
Netherlands,Utrecht,2,2025-08-12,HumanOdor_CO2,1,29.98,42.65,24.81,98.4,5.87,Anopheles gambiae,9,2.39
France,Montpellier,9,2025-04-14,Light_CO2,4,92.86,16.14,25.36,75.69,3.27,Culex quinquefasciatus,38,0.96
France,Montpellier,5,2026-02-08,Light_CO2,2,57.07,28.25,26.78,88.43,3.84,Culex quinquefasciatus,6,0.93
Netherlands,Nijmegen,8,2025-11-10,Light_CO2,1,23.65,38.02,25.39,76.14,0.7,Culex quinquefasciatus,1,1.97
Netherlands,Nijmegen,7,2025-09-11,HumanOdor_CO2,2,43.07,39.13,21.23,68.13,6.42,Aedes albopictus,12,0.8
Netherlands,Nijmegen,9,2025-06-13,Light_CO2,2,55.84,34.12,23.68,65.3,6.03,Anopheles gambiae,8,2.49
Spain,Barcelona,6,2025-09-11,HumanOdor_CO2,4,97.72,18.77,23.21,89.48,0.41,Culex pipiens,40,0.52
France,Montpellier,6,2026-02-08,Light_CO2,2,46.18,29.24,32.04,93.63,1.41,Aedes albopictus,14,0.76
France,Montpellier,8,2025-10-11,HumanOdor_CO2,1,21.5,47.17,17.94,83.35,5.96,Culex pipiens,0,1.48
France,Montpellier,2,2025-10-11,Light_CO2,2,51.25,33.14,20.87,62.07,3.04,Aedes albopictus,17,2.38
Spain,Barcelona,7,2026-01-09,HumanOdor_CO2,3,70.08,19.22,26.59,96.54,3.3,Aedes albopictus,24,1.66
France,Montpellier,6,2025-12-10,HumanOdor_CO2,2,46.18,29.24,22.41,74.4,4.99,Culex quinquefasciatus,3,1.68
Spain,Barcelona,5,2025-09-11,HumanOdor_CO2,1,22.9,29.84,27.29,71.73,6.9,Aedes aegypti,3,1.65
Netherlands,Utrecht,6,2025-08-12,HumanOdor_CO2,3,70.8,17.25,26.87,72.82,6.45,Anopheles gambiae,15,1.59
Spain,Barcelona,6,2025-03-15,Light_CO2,4,97.72,18.77,24.0,80.87,0.23,Culex pipiens,37,0.89
Netherlands,Utrecht,8,2025-07-13,HumanOdor_CO2,1,29.37,29.21,22.58,76.63,7.53,Anopheles gambiae,3,1.3
Netherlands,Nijmegen,5,2026-01-09,HumanOdor_CO2,4,100.0,7.91,27.2,82.06,6.4,Culex quinquefasciatus,38,0.61
Spain,Barcelona,8,2026-02-08,HumanOdor_CO2,3,66.88,15.38,21.64,76.32,4.22,Aedes albopictus,22,2.28
France,Montpellier,4,2025-11-10,Light_CO2,1,23.84,28.58,23.76,67.34,6.53,Culex pipiens,2,1.37
Netherlands,Nijmegen,5,2026-01-09,HumanOdor_CO2,4,100.0,7.91,27.2,82.06,6.4,Anopheles gambiae,28,0.61
France,Montpellier,3,2025-10-11,Light_CO2,1,28.87,38.01,28.29,77.03,5.52,Culex quinquefasciatus,2,2.49
Netherlands,Utrecht,6,2025-12-10,HumanOdor_CO2,3,70.8,17.25,22.42,63.48,5.71,Aedes aegypti,17,1.35
France,Montpellier,1,2025-05-14,HumanOdor_CO2,1,25.77,41.14,26.78,73.14,2.95,Culex pipiens,5,1.54
Netherlands,Utrecht,3,2026-02-08,HumanOdor_CO2,3,81.2,25.86,28.78,69.93,7.98,Anopheles gambiae,12,1.1
Netherlands,Nijmegen,7,2025-08-12,HumanOdor_CO2,2,43.07,39.13,32.48,94.22,4.07,Aedes albopictus,5,1.07
France,Montpellier,9,2025-10-11,HumanOdor_CO2,4,92.86,16.14,28.8,78.42,7.04,Culex pipiens,54,1.61
Spain,Barcelona,9,2025-06-13,HumanOdor_CO2,1,22.5,47.58,25.52,79.98,3.23,Culex pipiens,6,1.74
Netherlands,Utrecht,2,2025-08-12,HumanOdor_CO2,1,29.98,42.65,24.81,98.4,5.87,Culex pipiens,6,2.39
Spain,Barcelona,1,2025-03-15,Light_CO2,1,24.35,42.69,26.01,90.77,4.73,Aedes albopictus,6,1.33
Spain,Barcelona,9,2025-05-14,HumanOdor_CO2,1,22.5,47.58,21.62,88.35,6.46,Aedes albopictus,5,2.24
Spain,Barcelona,5,2025-07-13,HumanOdor_CO2,1,22.9,29.84,25.23,83.18,3.29,Culex quinquefasciatus,6,1.93
Netherlands,Utrecht,8,2025-10-11,HumanOdor_CO2,1,29.37,29.21,28.03,75.88,0.84,Anopheles gambiae,1,0.59
Netherlands,Nijmegen,4,2026-02-08,HumanOdor_CO2,3,77.09,28.93,26.77,76.91,5.68,Anopheles gambiae,14,0.72
France,Montpellier,1,2025-08-12,HumanOdor_CO2,1,25.77,41.14,23.84,75.31,0.06,Culex pipiens,6,1.05
Netherlands,Nijmegen,2,2025-11-10,HumanOdor_CO2,3,70.36,27.8,22.57,91.93,4.35,Anopheles gambiae,13,2.4
Spain,Barcelona,9,2025-08-12,Light_CO2,1,22.5,47.58,24.04,57.86,0.91,Aedes aegypti,1,1.84
Netherlands,Utrecht,1,2026-01-09,Light_CO2,1,28.09,34.84,20.64,78.56,5.21,Culex quinquefasciatus,4,1.22
France,Montpellier,6,2025-06-13,HumanOdor_CO2,2,46.18,29.24,26.13,81.17,3.36,Aedes albopictus,9,1.59
Spain,Barcelona,2,2025-12-10,HumanOdor_CO2,3,78.39,14.41,27.25,76.86,4.79,Anopheles gambiae,26,1.36
Spain,Barcelona,8,2025-06-13,HumanOdor_CO2,3,66.88,15.38,27.09,65.71,7.06,Culex pipiens,18,1.87
Netherlands,Nijmegen,2,2025-11-10,HumanOdor_CO2,3,70.36,27.8,22.57,91.93,4.35,Aedes aegypti,13,2.4
France,Montpellier,3,2025-11-10,Light_CO2,1,28.87,38.01,25.41,65.47,3.48,Culex quinquefasciatus,4,1.82
Netherlands,Nijmegen,3,2025-06-13,HumanOdor_CO2,4,96.11,0.16,23.59,88.45,4.62,Anopheles gambiae,31,0.74
Netherlands,Utrecht,4,2025-11-10,HumanOdor_CO2,1,17.0,53.86,33.18,91.34,4.41,Culex pipiens,1,2.38
Netherlands,Utrecht,2,2026-01-09,HumanOdor_CO2,1,29.98,42.65,26.51,79.09,5.32,Aedes aegypti,6,1.49
France,Montpellier,2,2025-05-14,Light_CO2,2,51.25,33.14,29.23,68.56,6.84,Culex pipiens,8,0.84
France,Montpellier,6,2025-07-13,Light_CO2,2,46.18,29.24,26.21,86.37,5.24,Aedes aegypti,13,2.47
Spain,Barcelona,8,2025-12-10,Light_CO2,3,66.88,15.38,25.95,74.52,4.56,Aedes aegypti,21,0.85
Netherlands,Utrecht,3,2026-01-09,HumanOdor_CO2,3,81.2,25.86,25.09,68.31,2.88,Culex quinquefasciatus,16,2.36
Netherlands,Nijmegen,9,2025-04-14,Light_CO2,2,55.84,34.12,27.83,80.98,7.97,Anopheles gambiae,7,1.9
Netherlands,Nijmegen,1,2025-12-10,Light_CO2,4,100.0,0.0,23.03,70.77,4.36,Culex quinquefasciatus,28,1.73
Netherlands,Nijmegen,8,2025-03-15,Light_CO2,1,23.65,38.02,26.6,82.92,7.92,Aedes aegypti,4,1.46
Spain,Barcelona,3,2026-01-09,HumanOdor_CO2,4,94.45,16.13,26.23,93.46,4.97,Anopheles gambiae,25,0.83
Netherlands,Utrecht,1,2025-06-13,HumanOdor_CO2,1,28.09,34.84,25.44,71.45,2.45,Aedes aegypti,1,2.47
Netherlands,Utrecht,8,2025-03-15,HumanOdor_CO2,1,29.37,29.21,23.54,77.47,5.43,Aedes aegypti,9,1.08
France,Montpellier,8,2025-10-11,HumanOdor_CO2,1,21.5,47.17,17.94,83.35,5.96,Aedes aegypti,4,1.48
